date,crop_type,region,price
2022-04-08,rice,south,450.38355985644955
2022-04-08,rice,east,425.5720435641161
2022-04-08,rice,west,385.9927132997562
2022-04-08,rice,central,476.2800694102917
2022-04-08,corn,north,227.20297194319255
2022-04-08,corn,south,219.82571859527278
2022-04-08,corn,east,250.59876480960065
2022-04-08,corn,west,227.80318495951576
2022-04-08,corn,central,229.81808591997876
2022-04-08,soybeans,north,626.1914928629186
2022-04-08,soybeans,south,700.3507775465177
2022-04-08,soybeans,east,548.9601496760467
2022-04-08,soybeans,west,524.1547912886937
2022-04-08,soybeans,central,517.6733932471125
2022-04-08,potatoes,north,180.56626165294318
2022-04-08,potatoes,south,153.55337202766287
2022-04-08,potatoes,east,165.91585612143206
2022-04-08,potatoes,west,167.43152774182673
2022-04-08,potatoes,central,199.1725495968499
2022-04-09,wheat,north,385.7061118575027
2022-04-09,wheat,south,291.6449068038852
2022-04-09,wheat,east,399.21319786323266
2022-04-09,wheat,west,302.6915457003811
2022-04-09,wheat,central,350.1237631256874
2022-04-09,rice,north,421.1223330536469
2022-04-09,rice,south,441.6255345429806
2022-04-09,rice,east,414.4203034606034
2022-04-09,rice,west,536.4515482700158
2022-04-09,rice,central,453.02991814883757
2022-04-09,corn,north,234.91597402489035
2022-04-09,corn,south,205.09965343949864
2022-04-09,corn,east,197.2246523623822
2022-04-09,corn,west,219.5299389521368
2022-04-09,corn,central,241.7131025131457
2022-04-09,soybeans,north,567.3581502134207
2022-04-09,soybeans,south,630.3046281255938
2022-04-09,soybeans,east,581.4651057055112
2022-04-09,soybeans,west,574.7048738547786
2022-04-09,soybeans,central,605.0668718929752
2022-04-09,potatoes,north,174.02822803359496
2022-04-09,potatoes,south,188.5656959095537
2022-04-09,potatoes,east,181.86635200188348
2022-04-09,potatoes,west,187.99599809530818
2022-04-09,potatoes,central,184.64462098766822
2022-04-10,wheat,north,391.3505207187944
2022-04-10,wheat,south,373.0464850246667
2022-04-10,wheat,east,404.69349621391535
2022-04-10,wheat,west,325.8471662227804
2022-04-10,wheat,central,373.24801183245535
2022-04-10,rice,north,395.90148179901007
2022-04-10,rice,south,502.82167657993256
2022-04-10,rice,east,461.9132715815596
2022-04-10,rice,west,502.3498415439152
2022-04-10,rice,central,536.4640668983216
2022-04-10,corn,north,248.05834114937684
2022-04-10,corn,south,220.18119868083693
2022-04-10,corn,east,204.67392546949608
2022-04-10,corn,west,241.9703705759783
2022-04-10,corn,central,223.09348826326462
2022-04-10,soybeans,north,612.2514156536959
2022-04-10,soybeans,south,545.0562683358676
2022-04-10,soybeans,east,520.7847719492165
2022-04-10,soybeans,west,560.2713080453503
2022-04-10,soybeans,central,602.9130295178938
2022-04-10,potatoes,north,174.35006037090082
2022-04-10,potatoes,south,158.2402307309692
2022-04-10,potatoes,east,203.25824537773013
2022-04-10,potatoes,west,169.85546527996917
2022-04-10,potatoes,central,133.2863998295089
2022-04-11,wheat,north,376.4729743555016
2022-04-11,wheat,south,343.98528421068596
2022-04-11,wheat,east,338.49544131420254
2022-04-11,wheat,west,337.8111024338488
2022-04-11,wheat,central,338.0050287564962
2022-04-11,rice,north,535.7891012020665
2022-04-11,rice,south,480.48620199435067
2022-04-11,rice,east,471.1123177698938
2022-04-11,rice,west,447.0930457389058
2022-04-11,rice,central,538.5209555056213
2022-04-11,corn,north,248.93031324424285
2022-04-11,corn,south,252.28499278603164
2022-04-11,corn,east,235.96458152380325
2022-04-11,corn,west,252.53485459756115
2022-04-11,corn,central,238.605106935839
2022-04-11,soybeans,north,552.6361098280934
2022-04-11,soybeans,south,595.148588364273
2022-04-11,soybeans,east,694.3075209540905
2022-04-11,soybeans,west,585.6441852621266
2022-04-11,soybeans,central,646.8470088230064
2022-04-11,potatoes,north,192.6974660697057
2022-04-11,potatoes,south,181.87553922798753
2022-04-11,potatoes,east,200.7108095722427
2022-04-11,potatoes,west,134.7695851997784
2022-04-11,potatoes,central,140.56437667977718
2022-04-12,wheat,north,403.70896066740517
2022-04-12,wheat,south,321.9452379353307
2022-04-12,wheat,east,348.079243814771
2022-04-12,wheat,west,404.4921456726272
2022-04-12,wheat,central,351.1042885853064
2022-04-12,rice,north,536.5245117632629
2022-04-12,rice,south,441.1563392522498
2022-04-12,rice,east,487.2436398834858
2022-04-12,rice,west,461.64385727883933
2022-04-12,rice,central,527.392037550309
2022-04-12,corn,north,223.48404727976637
2022-04-12,corn,south,207.3582114251653
2022-04-12,corn,east,218.75651084976488
2022-04-12,corn,west,219.77466534831504
2022-04-12,corn,central,214.63649291954033
2022-04-12,soybeans,north,534.2061078570713
2022-04-12,soybeans,south,638.0745979003932
2022-04-12,soybeans,east,654.4888406950196
2022-04-12,soybeans,west,596.2051357840246
2022-04-12,soybeans,central,536.5809338548399
2022-04-12,potatoes,north,162.0637568140624
2022-04-12,potatoes,south,136.43775894659407
2022-04-12,potatoes,east,178.6508402156788
2022-04-12,potatoes,west,160.36497839596225
2022-04-12,potatoes,central,197.43581582652178
2022-04-13,wheat,north,296.66411247110204
2022-04-13,wheat,south,323.7007986581748
2022-04-13,wheat,east,340.7945052076727
2022-04-13,wheat,west,360.0903562963658
2022-04-13,wheat,central,406.118842163952
2022-04-13,rice,north,395.90462820535004
2022-04-13,rice,south,444.92460655372207
2022-04-13,rice,east,393.255734357433
2022-04-13,rice,west,495.0179694880742
2022-04-13,rice,central,429.09881589470723
2022-04-13,corn,north,227.0187431401617
2022-04-13,corn,south,225.43688482251002
2022-04-13,corn,east,232.05589834725012
2022-04-13,corn,west,225.8037501331615
2022-04-13,corn,central,207.09915094993622
2022-04-13,soybeans,north,578.3397944797508
2022-04-13,soybeans,south,527.9152239610717
2022-04-13,soybeans,east,620.1838664669212
2022-04-13,soybeans,west,576.7635282356716
2022-04-13,soybeans,central,513.84479091455
2022-04-13,potatoes,north,213.44951185904972
2022-04-13,potatoes,south,200.5804126553131
2022-04-13,potatoes,east,214.0791308930828
2022-04-13,potatoes,west,166.14209231413855
2022-04-13,potatoes,central,157.67265759637215
2022-04-14,wheat,north,371.65763228884265
2022-04-14,wheat,south,382.02783017877726
2022-04-14,wheat,east,350.6863275136263
2022-04-14,wheat,west,271.56853853109317
2022-04-14,wheat,central,310.1782797166259
2022-04-14,rice,north,477.9350328129092
2022-04-14,rice,south,428.2876837664895
2022-04-14,rice,east,395.96663690043096
2022-04-14,rice,west,446.7455597078921
2022-04-14,rice,central,309.6825779092303
2022-04-14,corn,north,215.44770691006104
2022-04-14,corn,south,219.5124409678232
2022-04-14,corn,east,236.39710716076698
2022-04-14,corn,west,241.83619160073403
2022-04-14,corn,central,237.94045913334148
2022-04-14,soybeans,north,624.6311654017696
2022-04-14,soybeans,south,563.5722124891394
2022-04-14,soybeans,east,489.7663688296016
2022-04-14,soybeans,west,575.7340242781601
2022-04-14,soybeans,central,523.0170283799217
2022-04-14,potatoes,north,148.6271753943783
2022-04-14,potatoes,south,181.91701850105846
2022-04-14,potatoes,east,147.6642709590833
2022-04-14,potatoes,west,183.6571365830912
2022-04-14,potatoes,central,149.74024518298518
2022-04-15,wheat,north,333.7579459970518
2022-04-15,wheat,south,324.3573014831802
2022-04-15,wheat,east,382.8255521694188
2022-04-15,wheat,west,364.1753615556596
2022-04-15,wheat,central,315.4122844377823
2022-04-15,rice,north,451.1040792100021
2022-04-15,rice,south,519.2576695256781
2022-04-15,rice,east,526.7562251208179
2022-04-15,rice,west,395.5908469740975
2022-04-15,rice,central,518.6519541695678
2022-04-15,corn,north,257.5717573912492
2022-04-15,corn,south,233.25670926566178
2022-04-15,corn,east,227.0836558866223
2022-04-15,corn,west,216.54956732950993
2022-04-15,corn,central,200.44009870041694
2022-04-15,soybeans,north,592.3272151780261
2022-04-15,soybeans,south,563.1661651530948
2022-04-15,soybeans,east,597.8258448948179
2022-04-15,soybeans,west,599.1945376303568
2022-04-15,soybeans,central,717.1616905734621
2022-04-15,potatoes,north,192.44037998397638
2022-04-15,potatoes,south,181.2726613131823
2022-04-15,potatoes,east,135.1441306597383
2022-04-15,potatoes,west,178.61538570391335
2022-04-15,potatoes,central,199.06751258071216
2022-04-16,wheat,north,328.8886685983272
2022-04-16,wheat,south,418.81962347780245
2022-04-16,wheat,east,362.2420531501699
2022-04-16,wheat,west,353.67684862988375
2022-04-16,wheat,central,309.51858955647583
2022-04-16,rice,north,526.9572098342086
2022-04-16,rice,south,420.02724527904724
2022-04-16,rice,east,432.22364983113647
2022-04-16,rice,west,371.90859375583125
2022-04-16,rice,central,499.12694778277324
2022-04-16,corn,north,242.49790660073182
2022-04-16,corn,south,229.2718011159698
2022-04-16,corn,east,245.99256512072662
2022-04-16,corn,west,243.833768831934
2022-04-16,corn,central,220.66640661515117
2022-04-16,soybeans,north,527.6559232959847
2022-04-16,soybeans,south,474.37964422507616
2022-04-16,soybeans,east,562.4216693210141
2022-04-16,soybeans,west,497.6913151542682
2022-04-16,soybeans,central,581.9096331870406
2022-04-16,potatoes,north,169.02297298512843
2022-04-16,potatoes,south,164.87257143542575
2022-04-16,potatoes,east,189.7555082034212
2022-04-16,potatoes,west,154.83497393521242
2022-04-16,potatoes,central,140.03421592003238
2022-04-17,wheat,north,335.6171652415631
2022-04-17,wheat,south,317.9497668718345
2022-04-17,wheat,east,347.5303269010091
2022-04-17,wheat,west,311.98729017468713
2022-04-17,wheat,central,357.7952639791364
2022-04-17,rice,north,413.26895549901394
2022-04-17,rice,south,412.77353065848484
2022-04-17,rice,east,486.0291268392325
2022-04-17,rice,west,455.6816221175826
2022-04-17,rice,central,403.4633142721536
2022-04-17,corn,north,207.11666404220003
2022-04-17,corn,south,220.37023926405794
2022-04-17,corn,east,202.74125052059276
2022-04-17,corn,west,222.31316678229513
2022-04-17,corn,central,223.11871162969805
2022-04-17,soybeans,north,519.7803087082701
2022-04-17,soybeans,south,609.4594038177703
2022-04-17,soybeans,east,513.8678553946577
2022-04-17,soybeans,west,643.544939453837
2022-04-17,soybeans,central,559.7573097827275
2022-04-17,potatoes,north,160.35319711868559
2022-04-17,potatoes,south,180.93781011161033
2022-04-17,potatoes,east,172.26945411400212
2022-04-17,potatoes,west,184.72377981866316
2022-04-17,potatoes,central,137.32432522549917
2022-04-18,wheat,north,360.87766064348995
2022-04-18,wheat,south,325.32370980369325
2022-04-18,wheat,east,344.4319774390975
2022-04-18,wheat,west,340.11681555599296
2022-04-18,wheat,central,389.3503961892425
2022-04-18,rice,north,372.4010682569201
2022-04-18,rice,south,531.3716169496902
2022-04-18,rice,east,489.84451619740645
2022-04-18,rice,west,464.48366290195395
2022-04-18,rice,central,391.9359962379788
2022-04-18,corn,north,190.51105478108053
2022-04-18,corn,south,215.929231608607
2022-04-18,corn,east,243.29024874629508
2022-04-18,corn,west,228.62421774798727
2022-04-18,corn,central,241.98944453782775
2022-04-18,soybeans,north,488.21392308606306
2022-04-18,soybeans,south,574.4430706120086
2022-04-18,soybeans,east,634.5491173400382
2022-04-18,soybeans,west,654.937797651952
2022-04-18,soybeans,central,500.1889694057813
2022-04-18,potatoes,north,165.53317822238907
2022-04-18,potatoes,south,165.7240565803413
2022-04-18,potatoes,east,160.82453867525098
2022-04-18,potatoes,west,187.14586522643177
2022-04-18,potatoes,central,220.83738440457375
2022-04-19,wheat,north,304.7246291906303
2022-04-19,wheat,south,357.48160664429935
2022-04-19,wheat,east,353.04991577790156
2022-04-19,wheat,west,353.7855077351853
2022-04-19,wheat,central,388.62620553035003
2022-04-19,rice,north,474.28859326043147
2022-04-19,rice,south,359.54485777299607
2022-04-19,rice,east,391.52624241990975
2022-04-19,rice,west,408.43809848461876
2022-04-19,rice,central,422.99485759561304
2022-04-19,corn,north,225.41944382829462
2022-04-19,corn,south,223.70198146245218
2022-04-19,corn,east,186.9256560851367
2022-04-19,corn,west,191.833818306577
2022-04-19,corn,central,180.16829626184114
2022-04-19,soybeans,north,482.7101502108865
2022-04-19,soybeans,south,628.1736962910716
2022-04-19,soybeans,east,556.0689689915991
2022-04-19,soybeans,west,517.0765604043594
2022-04-19,soybeans,central,461.9316201317818
2022-04-19,potatoes,north,154.09216204067758
2022-04-19,potatoes,south,181.86844410950525
2022-04-19,potatoes,east,179.61345411262715
2022-04-19,potatoes,west,167.12914843157316
2022-04-19,potatoes,central,166.87923492588274
2022-04-20,wheat,north,281.97966654450295
2022-04-20,wheat,south,316.08266305087665
2022-04-20,wheat,east,361.71467369225076
2022-04-20,wheat,west,319.55197329566613
2022-04-20,wheat,central,398.3089551641405
2022-04-20,rice,north,511.9841879282739
2022-04-20,rice,south,436.1686646239074
2022-04-20,rice,east,444.77707631406525
2022-04-20,rice,west,558.4743794251664
2022-04-20,rice,central,495.6101741013759
2022-04-20,corn,north,230.0562904450586
2022-04-20,corn,south,232.69323846129
2022-04-20,corn,east,231.85230481547796
2022-04-20,corn,west,228.06308420792377
2022-04-20,corn,central,203.98427457502163
2022-04-20,soybeans,north,548.1497441284733
2022-04-20,soybeans,south,489.1110072540797
2022-04-20,soybeans,east,612.5230173465269
2022-04-20,soybeans,west,563.5603816936957
2022-04-20,soybeans,central,615.4171565152325
2022-04-20,potatoes,north,149.50232282487767
2022-04-20,potatoes,south,195.70377651334718
2022-04-20,potatoes,east,193.57285769007242
2022-04-20,potatoes,west,144.36217282622678
2022-04-20,potatoes,central,162.67047861178904
2022-04-21,wheat,north,328.81874381804823
2022-04-21,wheat,south,293.1872407999882
2022-04-21,wheat,east,333.52573943771137
2022-04-21,wheat,west,361.53467030653314
2022-04-21,wheat,central,326.3498688212709
2022-04-21,rice,north,378.3613612419865
2022-04-21,rice,south,491.8348233751131
2022-04-21,rice,east,420.419553519283
2022-04-21,rice,west,425.23290270394995
2022-04-21,rice,central,533.3277077060952
2022-04-21,corn,north,237.33777004246053
2022-04-21,corn,south,209.8133946789799
2022-04-21,corn,east,201.13777003949602
2022-04-21,corn,west,250.33245778828538
2022-04-21,corn,central,248.76083091664978
2022-04-21,soybeans,north,541.7875864303937
2022-04-21,soybeans,south,498.8544937839321
2022-04-21,soybeans,east,592.7135098789918
2022-04-21,soybeans,west,604.6026286754146
2022-04-21,soybeans,central,549.4345446269342
2022-04-21,potatoes,north,152.3246306965176
2022-04-21,potatoes,south,171.63602298223398
2022-04-21,potatoes,east,179.11783400099526
2022-04-21,potatoes,west,162.87240301093755
2022-04-21,potatoes,central,175.69605504133298
2022-04-22,wheat,north,354.5107243035173
2022-04-22,wheat,south,381.3528159518976
2022-04-22,wheat,east,327.7655768888007
2022-04-22,wheat,west,303.1789145519095
2022-04-22,wheat,central,339.85625302117853
2022-04-22,rice,north,533.1988986922711
2022-04-22,rice,south,375.7768892782075
2022-04-22,rice,east,350.6881055107537
2022-04-22,rice,west,451.2840218287302
2022-04-22,rice,central,438.90985290322226
2022-04-22,corn,north,223.35350042170788
2022-04-22,corn,south,222.50474149946825
2022-04-22,corn,east,251.04429888486249
2022-04-22,corn,west,227.13786044335404
2022-04-22,corn,central,246.80180246008536
2022-04-22,soybeans,north,428.9824674851215
2022-04-22,soybeans,south,540.0968445677013
2022-04-22,soybeans,east,523.7725232511795
2022-04-22,soybeans,west,439.98017228059433
2022-04-22,soybeans,central,576.1624574551975
2022-04-22,potatoes,north,169.36372880417764
2022-04-22,potatoes,south,163.08958772416946
2022-04-22,potatoes,east,168.9246309835352
2022-04-22,potatoes,west,172.84863463428155
2022-04-22,potatoes,central,188.41190523801606
2022-04-23,wheat,north,363.8495496308653
2022-04-23,wheat,south,353.1152905805321
2022-04-23,wheat,east,420.76304928273515
2022-04-23,wheat,west,317.6747967685963
2022-04-23,wheat,central,295.38991883244745
