date,crop_type,region,yield,demand
2022-03-16,soybeans,central,3.748494966490898,4868.678200878177
2022-03-16,potatoes,north,22.324889458566844,13013.924217988733
2022-03-16,potatoes,south,24.93752018791792,26117.77391109693
2022-03-16,potatoes,east,18.868103567355202,12656.525839191034
2022-03-16,potatoes,west,22.450526268929018,12503.20370409171
2022-03-16,potatoes,central,23.770460603572396,18497.900929848525
2022-03-17,wheat,north,3.2538278811142614,4417.298466853186
2022-03-17,wheat,south,3.244226753675873,4168.846784011559
2022-03-17,wheat,east,3.34041601241836,3583.9370718114974
2022-03-17,wheat,west,3.6840327123250516,1990.0770120750233
2022-03-17,wheat,central,3.5123905901975974,3305.5662963057443
2022-03-17,rice,north,3.704375513455622,4039.658551071102
2022-03-17,rice,south,3.7604683024146226,3958.4978305913314
2022-03-17,rice,east,4.482959963858718,2003.2641189495841
2022-03-17,rice,west,4.991027081751771,3657.9469345015295
2022-03-17,rice,central,3.4613200005922,3394.781906599845
2022-03-17,corn,north,6.234375301729242,7237.406941980005
2022-03-17,corn,south,6.216973567399904,2120.99298307693
2022-03-17,corn,east,7.473384765765787,7109.900311210819
2022-03-17,corn,west,6.309650531529938,6580.426855600368
2022-03-17,corn,central,6.813643326434933,8550.329243118716
2022-03-17,soybeans,north,3.388005753364245,4092.227397861792
2022-03-17,soybeans,south,2.629031654935505,3088.5111864572664
2022-03-17,soybeans,east,3.597458135555378,2734.132390416829
2022-03-17,soybeans,west,3.4127743390485037,1459.3001193212651
2022-03-17,soybeans,central,3.510617482361514,3096.66011823247
2022-03-17,potatoes,north,33.232124986624854,43218.03118839846
2022-03-17,potatoes,south,18.889649431519423,26786.20968862944
2022-03-17,potatoes,east,27.978596424147167,33942.646395966105
2022-03-17,potatoes,west,23.177024892032808,26162.2777732053
2022-03-17,potatoes,central,24.54861155871528,27344.499436869573
2022-03-18,wheat,north,3.5657356922903802,2970.843952947367
2022-03-18,wheat,south,3.4300752714094105,3296.2402923962545
2022-03-18,wheat,east,3.3779220127292318,5069.318020348523
2022-03-18,wheat,west,3.700069645961664,2653.81056592506
2022-03-18,wheat,central,3.038580916130004,4510.571721296736
2022-03-18,rice,north,5.134531586162408,4638.4924669004895
2022-03-18,rice,south,4.577274561394653,6397.334564139622
2022-03-18,rice,east,4.236324242265572,2448.406883530324
2022-03-18,rice,west,4.561122695249998,5362.836980002319
2022-03-18,rice,central,5.376472032199215,4188.1048231746145
2022-03-18,corn,north,6.215511998236011,3576.5289346016384
2022-03-18,corn,south,6.802469325547,7248.440661573473
2022-03-18,corn,east,6.0870461881256706,7930.456608963719
2022-03-18,corn,west,7.064802922135973,5273.999498813242
2022-03-18,corn,central,7.017248066181812,3861.558011271096
2022-03-18,soybeans,north,3.9612693187084633,3852.122764595243
2022-03-18,soybeans,south,3.284540629524689,3198.3851625773386
2022-03-18,soybeans,east,3.566782864096083,4153.5039795787625
2022-03-18,soybeans,west,3.3760220871003908,4337.7777611155325
2022-03-18,soybeans,central,3.776476289082609,3709.1622820964735
2022-03-18,potatoes,north,22.163665566157526,34501.09204395655
2022-03-18,potatoes,south,25.659347423404565,27385.462587733393
2022-03-18,potatoes,east,23.41531356611473,20981.807986385204
2022-03-18,potatoes,west,23.726972679260086,12255.68826919405
2022-03-18,potatoes,central,24.099362966264216,22200.384831270963
2022-03-19,wheat,north,3.674874841129782,3304.020864357017
2022-03-19,wheat,south,3.542798434338304,4563.448332964371
2022-03-19,wheat,east,3.661423360622087,4169.427864141149
2022-03-19,wheat,west,4.150130421463336,2681.769720516731
2022-03-19,wheat,central,3.9376907980264564,4141.176151713587
2022-03-19,rice,north,5.19467371187001,6241.189309214663
2022-03-19,rice,south,4.561565252956478,6652.629679279895
2022-03-19,rice,east,4.3542872412037985,5513.621401752435
2022-03-19,rice,west,5.235845284121507,6430.947894196421
2022-03-19,rice,central,5.197967687498303,5291.665205042548
2022-03-19,corn,north,7.539277581665195,8417.555180819334
2022-03-19,corn,south,6.174603998112673,8489.16338478116
2022-03-19,corn,east,6.420662360777691,3853.4682593898406
2022-03-19,corn,west,5.494121761714634,4918.1630980961545
2022-03-19,corn,central,6.313597701220032,4850.291218365481
2022-03-19,soybeans,north,3.678898545984944,4097.358303141103
2022-03-19,soybeans,south,3.1894304004831073,4366.542802393834
2022-03-19,soybeans,east,3.5597685305146824,2922.241446695844
2022-03-19,soybeans,west,3.2817635121303717,928.4394153162508
2022-03-19,soybeans,central,3.4539094123253693,3026.7774789666314
2022-03-19,potatoes,north,21.153832358971584,26950.873416397688
2022-03-19,potatoes,south,24.100021745426833,27987.08945105198
2022-03-19,potatoes,east,16.748663114593437,18900.127279057786
2022-03-19,potatoes,west,23.449787251271488,21480.052243050213
2022-03-19,potatoes,central,20.000157441719654,12325.912612561357
2022-03-20,wheat,north,4.019264144139652,4640.595341314848
2022-03-20,wheat,south,3.8655424001672527,2898.0568870541156
2022-03-20,wheat,east,3.7540903062378796,6213.879218638697
2022-03-20,wheat,west,4.132249678050063,4839.49314646452
2022-03-20,wheat,central,3.2463602618889897,2680.8621892256574
2022-03-20,rice,north,5.61791644877793,4587.503077424508
2022-03-20,rice,south,5.228078656914886,5082.302770050769
2022-03-20,rice,east,4.669151342694432,4333.670126458707
2022-03-20,rice,west,5.325363874277964,7109.627746812169
2022-03-20,rice,central,4.253218286133457,4491.078884729358
2022-03-20,corn,north,6.033462908222248,4709.181020467423
2022-03-20,corn,south,6.175446898206381,9677.741717822908
2022-03-20,corn,east,6.227796839023389,6319.921520377137
2022-03-20,corn,west,5.880879626883477,7237.315702907031
2022-03-20,corn,central,7.379887734913761,6033.294732211458
2022-03-20,soybeans,north,3.2609410997584027,3616.1707021014095
2022-03-20,soybeans,south,3.4655994607091896,3789.0542459673193
2022-03-20,soybeans,east,3.1566645289348436,1367.1678611888146
2022-03-20,soybeans,west,2.7381308076826416,4393.556867455137
2022-03-20,soybeans,central,3.4379993394335755,4769.169780662171
2022-03-20,potatoes,north,19.338925272683007,17034.52611140092
2022-03-20,potatoes,south,23.747279798597493,15894.507416557703
2022-03-20,potatoes,east,20.639561451805044,22791.61723772113
2022-03-20,potatoes,west,28.663247180468986,29408.758456956843
2022-03-20,potatoes,central,26.090588620927527,28874.472287587843
2022-03-21,wheat,north,3.626736632322237,3835.176860532842
2022-03-21,wheat,south,4.042300897817843,4656.214419492905
2022-03-21,wheat,east,3.2850593682483624,4711.404912200253
2022-03-21,wheat,west,3.7838268856088826,4428.708140018787
2022-03-21,wheat,central,3.660491528564737,2507.8150100633675
2022-03-21,rice,north,4.911379977878304,6918.999151902108
2022-03-21,rice,south,5.393872074030194,8048.6515975042075
2022-03-21,rice,east,5.135545956519662,9991.805621812893
2022-03-21,rice,west,4.9232007532233535,3263.8447520172135
2022-03-21,rice,central,3.993174061826607,4284.1351083253785
2022-03-21,corn,north,5.947780694350082,2232.6207531824425
2022-03-21,corn,south,6.498701546066385,7577.12692939645
2022-03-21,corn,east,6.64087088380338,5548.712664226965
2022-03-21,corn,west,5.835826683675877,9203.295571888963
2022-03-21,corn,central,8.166184620721207,6268.489964177358
2022-03-21,soybeans,north,3.8574526075055986,1902.6695531972862
2022-03-21,soybeans,south,3.551213058867529,3049.1456738214642
2022-03-21,soybeans,east,3.3736605978437937,1374.2730212605402
2022-03-21,soybeans,west,3.2784515578078124,4017.184510817239
2022-03-21,soybeans,central,3.03068352488239,1153.0995751414991
2022-03-21,potatoes,north,24.110599771781185,24316.43857689522
2022-03-21,potatoes,south,24.541904655520348,9243.866783013147
2022-03-21,potatoes,east,20.954285655223863,18940.802147923307
2022-03-21,potatoes,west,24.724750507758074,36914.38497540807
2022-03-21,potatoes,central,23.553765099764963,26102.149815346238
2022-03-22,wheat,north,3.2806309978605235,2863.5712533143637
2022-03-22,wheat,south,3.5794801022984193,3092.5840685800044
2022-03-22,wheat,east,3.597153579991841,1659.3922999476513
2022-03-22,wheat,west,3.760390925833396,3388.0104773591884
2022-03-22,wheat,central,3.0998886048754914,3781.3951608936704
2022-03-22,rice,north,5.071275320201955,3132.680750897118
2022-03-22,rice,south,3.4928301806360507,4591.481734874892
2022-03-22,rice,east,4.486016844505846,5142.466663618897
2022-03-22,rice,west,4.553814091357177,3550.7454769764663
2022-03-22,rice,central,5.090789278047276,4874.640009961646
2022-03-22,corn,north,6.5978189104098055,9761.450264622123
2022-03-22,corn,south,5.657650116131625,6902.6971778124935
2022-03-22,corn,east,5.934507985602701,5950.1459866434525
2022-03-22,corn,west,6.713710683082637,6234.989575801194
2022-03-22,corn,central,6.530871790340953,6680.968995470049
2022-03-22,soybeans,north,3.157223165418331,2672.497637312627
2022-03-22,soybeans,south,3.1901632528626997,1175.8148939749804
2022-03-22,soybeans,east,3.5846124898405596,5780.737423214348
2022-03-22,soybeans,west,3.177810749123252,3325.8887847422775
2022-03-22,soybeans,central,3.321783271752053,3718.550949245415
2022-03-22,potatoes,north,29.132266745160518,28626.171540352676
2022-03-22,potatoes,south,20.5298986814898,16002.336650108784
2022-03-22,potatoes,east,19.50497353106788,18417.037907162885
2022-03-22,potatoes,west,25.81364399983429,13427.78189788922
2022-03-22,potatoes,central,22.313366614514347,37556.20636772154
2022-03-23,wheat,north,3.4780857083796755,2189.9641468188247
2022-03-23,wheat,south,3.3117862931348423,2286.4907549881254
2022-03-23,wheat,east,3.499078811758898,3036.928315633813
2022-03-23,wheat,west,4.1666700418827265,5776.766002208361
2022-03-23,wheat,central,3.8805670682025246,3897.4580116218935
2022-03-23,rice,north,5.202874230964428,3273.43650722255
2022-03-23,rice,south,4.111523852090919,5658.696478744846
2022-03-23,rice,east,4.238490779302423,5167.99260419079
2022-03-23,rice,west,3.42999507161257,3984.0438465034767
2022-03-23,rice,central,4.402195889291652,5347.436589583916
2022-03-23,corn,north,7.216177178483085,12399.619089686827
2022-03-23,corn,south,6.926549724242873,11467.10025703994
2022-03-23,corn,east,6.440193882377265,5113.419897093937
2022-03-23,corn,west,6.571397231592089,9772.755235447032
2022-03-23,corn,central,6.1323785550200505,6837.29827197305
2022-03-23,soybeans,north,3.42156961464155,3933.8769384290445
2022-03-23,soybeans,south,3.609708217557668,1777.1270393628465
2022-03-23,soybeans,east,2.8111224718284937,2667.429895639757
2022-03-23,soybeans,west,3.4533850310751375,2611.287185143224
2022-03-23,soybeans,central,3.6655532384026643,4576.141339558676
2022-03-23,potatoes,north,22.95525757611098,30331.33620755985
2022-03-23,potatoes,south,25.627533537282066,9678.342977290742
2022-03-23,potatoes,east,30.690325657033743,30487.44851140389
2022-03-23,potatoes,west,23.699503064212784,31675.771115360905
2022-03-23,potatoes,central,24.89134446819154,23497.337361418988
2022-03-24,wheat,north,3.3287047705332453,4056.756060475763
2022-03-24,wheat,south,3.659100430770955,4044.5853449307983
2022-03-24,wheat,east,3.759379254835302,4144.708371296779
2022-03-24,wheat,west,3.6639850449765903,3365.7568383404723
2022-03-24,wheat,central,3.227485129215658,2049.536193064489
2022-03-24,rice,north,4.890833442454372,3245.26829693024
2022-03-24,rice,south,5.492622393470644,6661.4840451992395
2022-03-24,rice,east,5.006929831615796,5036.157667624407
2022-03-24,rice,west,5.252925061964215,5034.646729638353
2022-03-24,rice,central,4.678371139997617,4083.4366578376384
2022-03-24,corn,north,7.083029443937854,6434.530970387385
2022-03-24,corn,south,6.772933249482345,8900.132360131529
2022-03-24,corn,east,5.962377725831203,5362.722171897207
2022-03-24,corn,west,6.7987968694674805,4063.5088971030777
2022-03-24,corn,central,5.935504176938898,7259.688642910916
2022-03-24,soybeans,north,3.1420712303031126,2948.95010891617
2022-03-24,soybeans,south,3.417869768933984,3450.061862836182
2022-03-24,soybeans,east,3.454068692646419,5119.874462380049
2022-03-24,soybeans,west,2.9554505547893313,2937.220841600831
2022-03-24,soybeans,central,3.707907199978327,4029.587067080257
2022-03-24,potatoes,north,25.330241577863806,16371.516526942249
2022-03-24,potatoes,south,22.27121967767833,20803.527688743274
2022-03-24,potatoes,east,20.27571832586814,23983.29184734713
2022-03-24,potatoes,west,23.612542521578685,12594.643993396801
2022-03-24,potatoes,central,22.891260883294656,24270.540110387054
2022-03-25,wheat,north,3.6360110912229686,3745.9543286328017
2022-03-25,wheat,south,3.4647807823555947,3507.6963771571104
2022-03-25,wheat,east,2.8735856705264804,3767.6951552994865
2022-03-25,wheat,west,3.4557096567319,3802.426378335433
2022-03-25,wheat,central,3.485453068152793,5030.97813807586
2022-03-25,rice,north,5.097540780805837,3578.081858269322
2022-03-25,rice,south,4.4590763597893295,4640.9057671087085
2022-03-25,rice,east,5.598497100347985,5740.363217951935
2022-03-25,rice,west,3.8773797704111947,2633.6080473590314
2022-03-25,rice,central,5.422322327582331,6977.92425006092
2022-03-25,corn,north,6.443585827237875,10937.355417203307
2022-03-25,corn,south,7.158035022282768,7121.515999258724
2022-03-25,corn,east,6.644045135123063,7650.660006527026
2022-03-25,corn,west,7.342576129461793,7528.751132367827
2022-03-25,corn,central,6.336116943981243,4979.710168592008
2022-03-25,soybeans,north,2.986986485431685,1355.4105825300464
2022-03-25,soybeans,south,3.8323151682445484,3020.891240861202
2022-03-25,soybeans,east,3.3175643674647746,1932.1909097729476
2022-03-25,soybeans,west,3.429991583228843,5183.508318640509
2022-03-25,soybeans,central,3.769983276451831,3639.794790137401
2022-03-25,potatoes,north,21.495406789350312,19264.70378109989
2022-03-25,potatoes,south,25.3962143506078,32170.556688099965
2022-03-25,potatoes,east,22.55497665331328,14964.655672590387
2022-03-25,potatoes,west,23.652093578353064,18210.71158172585
2022-03-25,potatoes,central,24.142133486331524,24635.15642960684
2022-03-26,wheat,north,3.0569713393644307,4000.4465358469597
2022-03-26,wheat,south,3.316419607218776,3815.559043352638
2022-03-26,wheat,east,4.082448263649681,4386.580627715039
2022-03-26,wheat,west,3.9152521296291676,4007.0073184025537
2022-03-26,wheat,central,3.57400222757066,4003.135379332563
2022-03-26,rice,north,4.911961124603479,5209.114493800956
2022-03-26,rice,south,4.654274029814729,3216.142066837682
2022-03-26,rice,east,5.445906839397155,5521.189783870978
2022-03-26,rice,west,4.69929776475467,3185.6229502862802
2022-03-26,rice,central,4.906551287134879,5025.901983705141
2022-03-26,corn,north,7.349290682887576,6289.564251448988
2022-03-26,corn,south,6.081068949358419,10713.715370421294
2022-03-26,corn,east,7.621449122289576,7530.233217480945
2022-03-26,corn,west,5.584508586893017,3231.912212140187
2022-03-26,corn,central,7.668167002439314,7359.49212327137
2022-03-26,soybeans,north,3.231663702968536,3735.181545097705
2022-03-26,soybeans,south,3.27529383376969,4919.521418115453
2022-03-26,soybeans,east,2.7223305903708885,2240.925300394676
2022-03-26,soybeans,west,3.204098264084109,1683.0218467019256
2022-03-26,soybeans,central,3.0077237198933613,3744.769736263692
2022-03-26,potatoes,north,22.51992578577727,13192.631666737187
2022-03-26,potatoes,south,23.647642887597964,20553.428450322474
2022-03-26,potatoes,east,26.27335628619435,24242.789845458534
2022-03-26,potatoes,west,24.474639518174538,23963.363417796798
2022-03-26,potatoes,central,24.714583989715873,29824.30784684305
2022-03-27,wheat,north,3.2034326668347077,2546.439749221414
2022-03-27,wheat,south,3.280695587081308,3011.2888821897404
2022-03-27,wheat,east,4.2446519680709764,4226.48016355147
